category,block_id,value_a,value_b,coincidence
Steak,0,1,7,5.085106383
Steak,0,2,1,30.5744680851
Steak,0,2,2,20.0212765957
Steak,0,2,3,9.4361702128
Steak,0,2,4,7.6595744681
Steak,0,2,5,18.7234042553
Steak,0,2,6,7.0957446809
Steak,0,2,7,4.4893617021
Steak,0,3,1,13.2340425532
Steak,0,3,2,9.4361702128
Steak,0,3,3,4.2340425532
Steak,0,3,4,3.4255319149
Steak,0,3,5,9.3617021277
Steak,0,3,6,3.3085106383
Steak,0,3,7,2.0
Steak,0,4,1,11.829787234
Steak,0,4,2,7.6595744681
Steak,0,4,3,3.4255319149
Steak,0,4,4,2.5319148936
Steak,0,4,5,6.6276595745
Steak,0,4,6,2.4361702128
Steak,0,4,7,1.4893617021
Steak,0,5,1,24.0744680851
Steak,0,5,2,18.7234042553
Steak,0,5,3,9.3617021277
Steak,0,5,4,6.6276595745
Steak,0,5,5,18.1063829787
Steak,0,5,6,6.8404255319
Steak,0,5,7,4.2659574468
Steak,0,6,1,8.2872340426
Steak,0,6,2,7.0957446809
Steak,0,6,3,3.3085106383
Steak,0,6,4,2.4361702128
Steak,0,6,5,6.8404255319
Steak,0,6,6,2.3191489362
Steak,0,6,7,1.7127659574
Steak,0,7,1,5.085106383
Steak,0,7,2,4.4893617021
Steak,0,7,3,2.0
Steak,0,7,4,1.4893617021
Steak,0,7,5,4.2659574468
Steak,0,7,6,1.7127659574
Steak,0,7,7,0.9574468085
Steak,1,1,1,63.7333333333
Steak,1,1,2,28.4777777778
Steak,1,1,3,17.7888888889
Steak,1,1,4,9.3666666667
Steak,1,1,5,13.7111111111
Steak,1,1,6,10.6333333333
Steak,1,1,7,3.2888888889
Steak,1,2,1,28.4777777778
Steak,1,2,2,14.3777777778
Steak,1,2,3,9.3222222222
Steak,1,2,4,5.3444444444
Steak,1,2,5,8.0666666667
Steak,1,2,6,5.5
Steak,1,2,7,1.9111111111
Steak,1,3,1,17.7888888889
Steak,1,3,2,9.3222222222
Steak,1,3,3,5.2444444444
Steak,1,3,4,3.3
Steak,1,3,5,4.8555555556
Steak,1,3,6,3.3333333333
Steak,1,3,7,1.1555555556
Steak,1,4,1,9.3666666667
Steak,1,4,2,5.3444444444
Steak,1,4,3,3.3
Steak,1,4,4,1.7333333333
Steak,1,4,5,2.7888888889
Steak,1,4,6,1.8
Steak,1,4,7,0.6666666667
Steak,1,5,1,13.7111111111
Steak,1,5,2,8.0666666667
Steak,1,5,3,4.8555555556
Steak,1,5,4,2.7888888889
Steak,1,5,5,4.3555555556
Steak,1,5,6,3.1222222222
Steak,1,5,7,1.1
Steak,1,6,1,10.6333333333
Steak,1,6,2,5.5
Steak,1,6,3,3.3333333333
Steak,1,6,4,1.8
Steak,1,6,5,3.1222222222
Steak,1,6,6,1.8888888889
Steak,1,6,7,0.7222222222
Steak,1,7,1,3.2888888889
Steak,1,7,2,1.9111111111
Steak,1,7,3,1.1555555556
Steak,1,7,4,0.6666666667
Steak,1,7,5,1.1
Steak,1,7,6,0.7222222222
Steak,1,7,7,0.1555555556
Unbreaded_Chicken_Breast,0,1,1,23.8431372549
Unbreaded_Chicken_Breast,0,1,2,17.7156862745
Unbreaded_Chicken_Breast,0,1,3,19.2156862745
Unbreaded_Chicken_Breast,0,1,4,11.0980392157
Unbreaded_Chicken_Breast,0,1,5,15.8431372549
Unbreaded_Chicken_Breast,0,1,6,12.0294117647
Unbreaded_Chicken_Breast,0,1,7,6.2549019608
Unbreaded_Chicken_Breast,0,2,1,17.7156862745
Unbreaded_Chicken_Breast,0,2,2,13.6666666667
Unbreaded_Chicken_Breast,0,2,3,14.7843137255
Unbreaded_Chicken_Breast,0,2,4,8.5980392157
Unbreaded_Chicken_Breast,0,2,5,13.2647058824
Unbreaded_Chicken_Breast,0,2,6,10.7549019608
Unbreaded_Chicken_Breast,0,2,7,5.2156862745
Unbreaded_Chicken_Breast,0,3,1,19.2156862745
Unbreaded_Chicken_Breast,0,3,2,14.7843137255
Unbreaded_Chicken_Breast,0,3,3,16.1568627451
Unbreaded_Chicken_Breast,0,3,4,9.1862745098
Unbreaded_Chicken_Breast,0,3,5,14.6176470588
Unbreaded_Chicken_Breast,0,3,6,11.8137254902
Unbreaded_Chicken_Breast,0,3,7,6.2254901961
Unbreaded_Chicken_Breast,0,4,1,11.0980392157
Unbreaded_Chicken_Breast,0,4,2,8.5980392157
Unbreaded_Chicken_Breast,0,4,3,9.1862745098
Unbreaded_Chicken_Breast,0,4,4,5.0
Unbreaded_Chicken_Breast,0,4,5,8.4705882353
Unbreaded_Chicken_Breast,0,4,6,6.2352941176
Unbreaded_Chicken_Breast,0,4,7,3.4117647059
Unbreaded_Chicken_Breast,0,5,1,15.8431372549
Unbreaded_Chicken_Breast,0,5,2,13.2647058824
Unbreaded_Chicken_Breast,0,5,3,14.6176470588
Unbreaded_Chicken_Breast,0,5,4,8.4705882353
Unbreaded_Chicken_Breast,0,5,5,13.4117647059
Unbreaded_Chicken_Breast,0,5,6,10.6078431373
Unbreaded_Chicken_Breast,0,5,7,5.7843137255
Unbreaded_Chicken_Breast,0,6,1,12.0294117647
Unbreaded_Chicken_Breast,0,6,2,10.7549019608
Unbreaded_Chicken_Breast,0,6,3,11.8137254902
Unbreaded_Chicken_Breast,0,6,4,6.2352941176
Unbreaded_Chicken_Breast,0,6,5,10.6078431373
Unbreaded_Chicken_Breast,0,6,6,8.862745098
Unbreaded_Chicken_Breast,0,6,7,4.6960784314
Unbreaded_Chicken_Breast,0,7,1,6.2549019608
Unbreaded_Chicken_Breast,0,7,2,5.2156862745
Unbreaded_Chicken_Breast,0,7,3,6.2254901961
Unbreaded_Chicken_Breast,0,7,4,3.4117647059
Unbreaded_Chicken_Breast,0,7,5,5.7843137255
Unbreaded_Chicken_Breast,0,7,6,4.6960784314
Unbreaded_Chicken_Breast,0,7,7,2.4117647059
Unbreaded_Chicken_Breast,1,1,1,17.6559139785
Unbreaded_Chicken_Breast,1,1,2,18.7741935484
Unbreaded_Chicken_Breast,1,1,3,13.064516129
Unbreaded_Chicken_Breast,1,1,4,8.0322580645
Unbreaded_Chicken_Breast,1,1,5,15.6451612903
Unbreaded_Chicken_Breast,1,1,6,8.7096774194
Unbreaded_Chicken_Breast,1,1,7,5.1182795699
Unbreaded_Chicken_Breast,1,2,1,18.7741935484
Unbreaded_Chicken_Breast,1,2,2,19.1397849462
Unbreaded_Chicken_Breast,1,2,3,13.6129032258
Unbreaded_Chicken_Breast,1,2,4,9.0752688172
Unbreaded_Chicken_Breast,1,2,5,18.5698924731
Unbreaded_Chicken_Breast,1,2,6,9.7204301075
Unbreaded_Chicken_Breast,1,2,7,6.1075268817
Unbreaded_Chicken_Breast,1,3,1,13.064516129
Unbreaded_Chicken_Breast,1,3,2,13.6129032258
Unbreaded_Chicken_Breast,1,3,3,9.6559139785
Unbreaded_Chicken_Breast,1,3,4,6.0752688172
Unbreaded_Chicken_Breast,1,3,5,12.0215053763
Unbreaded_Chicken_Breast,1,3,6,6.7956989247
Unbreaded_Chicken_Breast,1,3,7,4.7741935484
Unbreaded_Chicken_Breast,1,4,1,8.0322580645
Unbreaded_Chicken_Breast,1,4,2,9.0752688172
Unbreaded_Chicken_Breast,1,4,3,6.0752688172
Unbreaded_Chicken_Breast,1,4,4,4.3655913978
Unbreaded_Chicken_Breast,1,4,5,9.7741935484
Unbreaded_Chicken_Breast,1,4,6,5.2580645161
Unbreaded_Chicken_Breast,1,4,7,3.4193548387
Unbreaded_Chicken_Breast,1,5,1,15.6451612903
Unbreaded_Chicken_Breast,1,5,2,18.5698924731
Unbreaded_Chicken_Breast,1,5,3,12.0215053763
Unbreaded_Chicken_Breast,1,5,4,9.7741935484
Unbreaded_Chicken_Breast,1,5,5,19.7204301075
Unbreaded_Chicken_Breast,1,5,6,10.2150537634
Unbreaded_Chicken_Breast,1,5,7,7.0537634409
Unbreaded_Chicken_Breast,1,6,1,8.7096774194
Unbreaded_Chicken_Breast,1,6,2,9.7204301075
Unbreaded_Chicken_Breast,1,6,3,6.7956989247
Unbreaded_Chicken_Breast,1,6,4,5.2580645161
Unbreaded_Chicken_Breast,1,6,5,10.2150537634
Unbreaded_Chicken_Breast,1,6,6,5.5053763441
Unbreaded_Chicken_Breast,1,6,7,3.7956989247
Unbreaded_Chicken_Breast,1,7,1,5.1182795699
Unbreaded_Chicken_Breast,1,7,2,6.1075268817
Unbreaded_Chicken_Breast,1,7,3,4.7741935484
Unbreaded_Chicken_Breast,1,7,4,3.4193548387
Unbreaded_Chicken_Breast,1,7,5,7.0537634409
Unbreaded_Chicken_Breast,1,7,6,3.7956989247
Unbreaded_Chicken_Breast,1,7,7,2.7311827957
Yogurt,0,1,1,11.3846153846
Yogurt,0,1,2,11.8846153846
Yogurt,0,1,3,9.4038461538
Yogurt,0,1,4,5.5288461538
Yogurt,0,1,5,14.625
Yogurt,0,1,6,5.6442307692
Yogurt,0,1,7,2.5288461538
Yogurt,0,2,1,11.8846153846
Yogurt,0,2,2,12.7307692308
Yogurt,0,2,3,10.75
Yogurt,0,2,4,6.7211538462
Yogurt,0,2,5,18.9423076923
Yogurt,0,2,6,8.375
Yogurt,0,2,7,3.5961538462
Yogurt,0,3,1,9.4038461538
Yogurt,0,3,2,10.75
Yogurt,0,3,3,8.6923076923
Yogurt,0,3,4,5.5961538462
Yogurt,0,3,5,16.2596153846
Yogurt,0,3,6,7.4230769231
Yogurt,0,3,7,2.875
Yogurt,0,4,1,5.5288461538
Yogurt,0,4,2,6.7211538462
Yogurt,0,4,3,5.5961538462
Yogurt,0,4,4,3.4230769231
Yogurt,0,4,5,10.5288461538
Yogurt,0,4,6,5.2211538462
Yogurt,0,4,7,1.9807692308
Yogurt,0,5,1,14.625
Yogurt,0,5,2,18.9423076923
Yogurt,0,5,3,16.2596153846
Yogurt,0,5,4,10.5288461538
Yogurt,0,5,5,30.2115384615
Yogurt,0,5,6,15.4711538462
Yogurt,0,5,7,5.9615384615
Yogurt,0,6,1,5.6442307692
Yogurt,0,6,2,8.375
Yogurt,0,6,3,7.4230769231
Yogurt,0,6,4,5.2211538462
Yogurt,0,6,5,15.4711538462
Yogurt,0,6,6,7.8653846154
Yogurt,0,6,7,3.0
Yogurt,0,7,1,2.5288461538
Yogurt,0,7,2,3.5961538462
Yogurt,0,7,3,2.875
Yogurt,0,7,4,1.9807692308
Yogurt,0,7,5,5.9615384615
Yogurt,0,7,6,3.0
Yogurt,0,7,7,1.0576923077
Yogurt,1,1,1,5.6767676768
Yogurt,1,1,2,7.2525252525
Yogurt,1,1,3,5.2323232323
Yogurt,1,1,4,1.7777777778
Yogurt,1,1,5,6.7272727273
Yogurt,1,1,6,3.696969697
Yogurt,1,1,7,3.6363636364
Yogurt,1,2,1,7.2525252525
Yogurt,1,2,2,9.8383838384
Yogurt,1,2,3,7.0404040404
Yogurt,1,2,4,2.1212121212
Yogurt,1,2,5,8.6161616162
Yogurt,1,2,6,4.5151515152
Yogurt,1,2,7,4.6161616162
Yogurt,1,3,1,5.2323232323
Yogurt,1,3,2,7.0404040404
Yogurt,1,3,3,4.5858585859
Yogurt,1,3,4,1.5353535354
Yogurt,1,3,5,6.0909090909
Yogurt,1,3,6,3.2424242424
Yogurt,1,3,7,3.2727272727
Yogurt,1,4,1,1.7777777778
Yogurt,1,4,2,2.1212121212
Yogurt,1,4,3,1.5353535354
Yogurt,1,4,4,0.4242424242
Yogurt,1,4,5,1.9797979798
Yogurt,1,4,6,1.0909090909
Yogurt,1,4,7,1.0707070707
Yogurt,1,5,1,6.7272727273
Yogurt,1,5,2,8.6161616162
Yogurt,1,5,3,6.0909090909
Yogurt,1,5,4,1.9797979798
Yogurt,1,5,5,7.2929292929
Yogurt,1,5,6,4.1515151515
Yogurt,1,5,7,4.1414141414
Yogurt,1,6,1,3.696969697
Yogurt,1,6,2,4.5151515152
Yogurt,1,6,3,3.2424242424
Yogurt,1,6,4,1.0909090909
Yogurt,1,6,5,4.1515151515
Yogurt,1,6,6,2.0606060606
Yogurt,1,6,7,2.2424242424
Yogurt,1,7,1,3.6363636364
Yogurt,1,7,2,4.6161616162
Yogurt,1,7,3,3.2727272727
Yogurt,1,7,4,1.0707070707
Yogurt,1,7,5,4.1414141414
Yogurt,1,7,6,2.2424242424
Yogurt,1,7,7,2.0202020202
